customer_id,row_index,full_name,age,gender,city,education,employment_status,annual_income_try,credit_score,tenure_months,monthly_spend_try,support_calls_90d,contract_type,payment_method,signup_date,last_login_days_ago,marketing_consent,device_type,churn
CUS-100015,16,Elif Kaya,25,erkek,İzmir,Doktora,Part-time,78638,754,12,2248,0,Taahhütsüz,PayPal,2022-06-28,7,Yes,Unknown,0
CUS-101926,1927,Merve Yılmaz,24,Female,Adana,Y. Lisans,Serbest,86611,514,100,1929,0,1 Yıllık,EFT,2017-04-12,42,No,Android,0
CUS-100261,262,Zeynep Arslan,50,kadın,Bursa,Lisans,İşsiz,,552,91,1427,0,aylik,,2017-02-08,5,Evet,Tablet,0
CUS-100438,439,Ayşe Yılmaz,20,Male,Gaziantep,Yüksek Lisans,Emekli,25062,774,86,247,0,Aylık,,2025-07-23,16,EVET,iOS,0
CUS-100371,372,Burak Arslan,37,Erkek,Gaziantep,lise,Serbest,27510,886,51,2148,1,24 AY,,2024-09-09,12,Evet,iOS,0
CUS-100940,941,Emre Şahin,26,Female,ankara ,lisans ,Serbest,,618,101,1006,4,Aylık,kredi karti,2023-05-06,5,hayir,,0
CUS-102064,2065,Derya Aydın,44,Belirtmek istemiyor,ankara ,lisans ,Öğrenci,194106,619,13,1695,2,Aylık,Kredi Kartı,2019-03-03,20,Hayır,Web,0
CUS-101946,1947,Emre Kurt,56,erkek,Ankara,Lise,Serbest,23274,611,58,1636,3,1 Yıllık,Nakit,2017-10-02,6,0,web ,0
CUS-100516,517,Elif Çelik,,erkek,antalya,Ön Lisans,,26763,618,9,2042,0,Taahhütsüz,Otomatik Ödeme,2021-03-04,12,Evet,android,0
CUS-101935,1936,Mehmet Şahin,40,KADIN,ISTANBUL,Yüksek Lisans,İşsiz,35254,778,93,,2,,Banka Havalesi,2022-09-05,,Evet,Tablet,0
CUS-100856,857,Zeynep Arslan,37,erkek,Gaziantep,Lisans,Serbest,136835,450,119,1710,0,1 Yıllık,Nakit,2019-09-14,13,EVET,IOS,0
CUS-102082,2083,Ayşe Yılmaz,33,Belirtmek istemiyor,Unknown,Lisans,tam zamanli,10613,356,53,1568,2,Taahhütsüz,Kredi Kartı,2022-02-23,9,,android,0
CUS-101894,1895,Can Kurt,18,erkek,ankara ,lise,Öğrenci,144598,661,38,1023,4,Aylık,Otomatik Ödeme,2018-05-18,3,Hayır,android,0
CUS-101588,1589,Zeynep Yılmaz,18,Erkek,İstanbul,Y. Lisans,Öğrenci,65715,615,121,50,1,24 AY,kredi karti,2018-12-17,,Evet,Web,0
CUS-101611,1612,Zeynep Yılmaz,31,erkek,Ankara,Y. Lisans,Yarı Zamanlı,26582,685,50,405,2,2 Yıllık,EFT,2025-06-06,7,1,iOS,0
CUS-100297,298,Merve Şahin,,Female,,lise,Part-time,44080,688,23,2009,2,24 AY,Nakit,2022-08-08,4,Hayır,iOS,0
CUS-101774,1775,Can Demir,67,Male,Ankara,Doktora,Yarı Zamanlı,76553,704,40,1187,2,Aylık,EFT,2021-06-26,1,hayir,IOS,0
CUS-101905,1906,Derya Demir,58,Kadın,Gaziantep,lise,Öğrenci,56165,527,14,2050,2,aylik,Banka Havalesi,2019-03-21,10,0,web ,0
CUS-100823,824,Can Öz,66,Male,Antalya,Lise,Tam Zamanlı,30182,864,18,1530,2,Aylık,Otomatik Ödeme,2025-07-16,7,Yes,IOS,0
CUS-100012,13,Zeynep Kurt,,kadın,Unknown,Yüksek Lisans,tam zamanli,37359,600,60,50,2,24 AY,Otomatik Ödeme,2020-05-09,5,Evet,Web,0
CUS-100265,266,Ali Kurt,49,kadın,ankara ,Lise,Emekli,46634,672,51,1806,2,2 Yıllık,EFT,2024-05-18,,hayir,android,0
CUS-100016,17,Can Demir,33,erkek,ISTANBUL,Lise,Self-employed,67297,717,104,489,0,aylik,Otomatik Ödeme,2017-04-09,10,hayir,Tablet,0
CUS-101920,1921,Zeynep Kaya,52,kadın,Izmir,lise,Tam Zamanlı,17970,589,81,1542,2,24 AY,Banka Havalesi,2020-06-16,4,No,iOS,0
CUS-101868,1869,Emre Demir,47,Kadın,istanbul,,tam zamanli,24348,732,13,1977,1,Taahhütsüz,Nakit,2019-05-13,2,Hayır,android,0
CUS-101269,1270,Merve Çelik,41,kadın,ISTANBUL,,Emekli,44300,605,88,50,2,aylik,Kredi Kartı,2024-09-08,6,EVET,Web,0
CUS-100270,271,Burak Arslan,42,Erkek,Antalya,Y. Lisans,Tam Zamanlı,78598,669,18,2459,2,12 ay,,2025-04-06,4,No,Unknown,0
CUS-100627,628,Ali Demir,35,Erkek,antalya,lisans ,İşsiz,108518,649,10,1376,3,24 AY,otomatik odeme,2018-05-04,8,1,Unknown,0
CUS-100306,307,Elif Kurt,42,Belirtmek istemiyor,Adana,Yüksek Lisans,Emekli,66613,575,111,765,1,1 Yıllık,Kredi Kartı,2023-09-03,18,No,android,0
CUS-100955,956,Burak Demir,40,KADIN,BURSA,Yüksek Lisans,Serbest,77557,657,46,2037,1,1 Yıllık,Kredi Kartı,2018-12-25,8,Yes,web ,0
CUS-101930,1931,Derya Yılmaz,46,Female,Antalya,Ön Lisans,Emekli,48513,569,4,,2,Aylık,Banka Havalesi,2022-06-25,4,Hayır,web ,1
CUS-101082,1083,Can Şahin,50,Male,Gaziantep,Bilinmiyor,Tam Zamanlı,67855,478,84,1121,0,24 AY,otomatik odeme,2023-11-11,10,Evet,Tablet,0
CUS-100705,706,Derya Demir,33,Female,Adana,Bilinmiyor,Tam Zamanlı,46153,,102,869,0,,Banka Havalesi,2025-12-23,2,No,Android,0
CUS-102052,2053,Mehmet Kaya,38,kadın,Gaziantep,Bilinmiyor,Part-time,30033,677,43,1804,4,24 AY,Nakit,2019-11-13,21,1,android,0
CUS-100102,103,Can Çelik,15,erkek,Ankara,Doktora,,75983,789,2,298,1,2 Yıllık,kredi karti,2017-09-16,9,Evet,Web,0
CUS-101477,1478,Merve Yılmaz,41,Diğer,Izmir,Bilinmiyor,İşsiz,78445,478,13,1821,3,1 Yıllık,,2024-06-22,999,1,Web,1
CUS-100079,80,Emre Kaya,16,erkek,Antalya,Yüksek Lisans,Emekli,61817,735,5,706,3,12 ay,PayPal,2022-06-09,3,,iOS,0
CUS-100562,563,Zeynep Koç,63,kadın,ISTANBUL,Ön Lisans,Tam Zamanlı,68602,616,26,1554,2,Taahhütsüz,EFT,2022-02-03,17,hayir,iOS,0
CUS-100440,441,Merve Şahin,59,Erkek,Unknown,Lise,Self-employed,21445,,38,1278,0,Aylık,Otomatik Ödeme,2017-09-06,16,Hayır,web ,0
CUS-100550,551,Burak Yılmaz,48,Diğer,istanbul,lise,Serbest,34432,618,76,566,1,Aylık,Kredi Kartı,2017-11-09,4,Evet,Unknown,0
CUS-100878,879,Burak Yılmaz,42,kadın,Unknown,Lise,Tam Zamanlı,71878,583,84,1260,2,Aylık,otomatik odeme,,5,0,IOS,0
CUS-101169,1170,Can Öz,49,Female,İzmir,Lise,Serbest,53038,664,,2807,2,2 Yıllık,Nakit,2019-07-07,5,Yes,IOS,0
CUS-100264,265,Elif Aydın,27,erkek,Izmir,Yüksek Lisans,Emekli,34220,779,22,2107,3,12 ay,otomatik odeme,2024-05-18,5,EVET,iOS,0
CUS-100566,567,Elif Kaya,30,Diğer,Ankara,Doktora,Yarı Zamanlı,,690,112,1402,3,1 Yıllık,Banka Havalesi,2020-11-13,10,1,Unknown,0
CUS-101137,1138,Ali Yılmaz,34,Erkek,BURSA,Yüksek Lisans,tam zamanli,22819,,42,2286,0,,Nakit,2023-10-04,13,0,,0
CUS-101045,1046,Ali Çelik,30,Erkek,istanbul,Bilinmiyor,Tam Zamanlı,,643,4,1346,2,12 ay,Kredi Kartı,2024-04-05,14,hayir,IOS,0
CUS-100357,358,Can Demir,42,Female,Bursa,Doktora,Self-employed,30359,623,15,1559,2,aylik,Otomatik Ödeme,2017-04-09,4,Yes,iOS,0
CUS-100841,842,Mehmet Koç,39,Kadın,istanbul,Bilinmiyor,İşsiz,39792,791,39,2550,0,12 ay,Otomatik Ödeme,2022-12-22,,0,,0
CUS-101873,1874,Emre Arslan,42,Erkek,Konya,Yüksek Lisans,Yarı Zamanlı,41053,568,41,50,4,aylik,EFT,2019-09-22,2,Evet,android,0
CUS-101676,1677,Ali Öz,24,Belirtmek istemiyor,Konya,Lise,Tam Zamanlı,54174,738,65,173,3,Taahhütsüz,Banka Havalesi,,2,1,Android,0
CUS-102060,2061,Merve Çelik,39,kadın,antalya,Lise,İşsiz,22959,458,120,50,0,2 Yıllık,Otomatik Ödeme,2024-02-10,10,Hayır,android,0
CUS-101507,1508,Zeynep Aydın,44,erkek,BURSA,Bilinmiyor,Self-employed,645390,678,24,2153,2,12 ay,otomatik odeme,2017-07-02,8,Yes,Unknown,0
CUS-100096,97,Ali Öz,23,Belirtmek istemiyor,İstanbul,Lise,Tam Zamanlı,48279,475,43,905,4,1 Yıllık,Otomatik Ödeme,2024-03-06,,Hayır,iOS,0
CUS-100000,1,Emre Arslan,145,KADIN,ISTANBUL,Ön Lisans,Self-employed,607380,-120,70,124920,45,Aylık,kredi karti,17/10/2017,999,Evet,Web,1
CUS-101028,1029,Derya Koç,29,erkek,Ankara,lisans ,Tam Zamanlı,34671,497,48,2414,2,12 ay,EFT,2018-04-01,3,hayir,IOS,0
CUS-101584,1585,Mehmet Aydın,49,Erkek,,Ön Lisans,Part-time,44433,841,29,611,3,24 AY,Banka Havalesi,2024-04-14,6,hayir,Unknown,0
CUS-100891,892,Ali Öz,22,Belirtmek istemiyor,Ankara,Yüksek Lisans,Emekli,16169,666,20,1844,1,12 ay,PayPal,2024-07-14,1,No,web ,0
CUS-101963,1964,Ayşe Kurt,27,Erkek,Antalya,,Tam Zamanlı,24602,631,,1318,0,aylik,Nakit,2024-10-22,6,Hayır,Web,0
CUS-101937,1938,Mehmet Demir,48,Kadın,Unknown,lise,Öğrenci,,737,95,91485,2,Taahhütsüz,kredi karti,2025-03-16,16,0,web ,0
CUS-101553,1554,Merve Şahin,33,Kadın,İstanbul,Yüksek Lisans,Part-time,70737,624,118,1152,3,12 ay,Nakit,2024-11-03,5,hayir,IOS,0
CUS-101658,1659,Ayşe Kurt,40,Male,istanbul,Bilinmiyor,Tam Zamanlı,20148,526,49,881,1,,EFT,2021-11-26,15,0,web ,0
CUS-101040,1041,Emre Öz,18,Diğer,istanbul,Ön Lisans,Part-time,83491,587,85,1473,1,2 Yıllık,Nakit,2018-01-04,19,1,web ,0
CUS-101368,1369,Elif Şahin,16,Belirtmek istemiyor,istanbul,lisans ,Tam Zamanlı,,664,69,50,0,Aylık,Kredi Kartı,2017-02-13,6,Hayır,android,0
CUS-100840,841,Merve Öz,37,Erkek,İzmir,Ön Lisans,Yarı Zamanlı,73903,723,111,2302,3,24 AY,Otomatik Ödeme,2021-09-07,16,No,iOS,0
CUS-100428,429,Ali Kaya,22,Male,BURSA,lise,Öğrenci,22367,582,60,1064,0,2 Yıllık,Otomatik Ödeme,2020-07-26,3,Evet,IOS,0
CUS-101799,1800,Burak Yılmaz,,erkek,,Lise,Emekli,70605,,65,807,0,Taahhütsüz,Banka Havalesi,2024-05-27,3,No,iOS,0
CUS-101136,1137,Zeynep Demir,43,Diğer,Antalya,Doktora,Öğrenci,65378,661,50,1253,0,Aylık,EFT,2024-01-03,18,Evet,web ,0
CUS-101692,1693,Derya Çelik,36,Diğer,Izmir,Y. Lisans,Self-employed,,627,94,1357,4,12 ay,Nakit,2018-11-03,1,0,iOS,1
CUS-101667,1668,Can Şahin,17,kadın,İstanbul,lisans ,İşsiz,14994,431,,964,0,1 Yıllık,otomatik odeme,2024-06-25,0,1,Tablet,0
CUS-100642,643,Derya Aydın,33,Male,Bursa,lisans ,Öğrenci,22607,679,86,3209,3,12 ay,PayPal,2019-07-02,,1,Web,0
CUS-100556,557,Burak Öz,30,KADIN,antalya,Ön Lisans,Self-employed,28508,817,112,3322,0,24 AY,PayPal,2024-07-01,4,EVET,Tablet,0
CUS-101107,1108,Ali Çelik,34,kadın,Ankara,lisans ,,11838,605,37,2309,4,1 Yıllık,Nakit,2023-04-23,45,No,Unknown,0
CUS-100368,369,Burak Arslan,32,Kadın,Izmir,lisans ,Tam Zamanlı,18305,584,68,1987,2,24 AY,Otomatik Ödeme,2018-04-16,16,Evet,web ,0
CUS-101663,1664,Mehmet Kurt,39,KADIN,İstanbul,Bilinmiyor,Tam Zamanlı,,764,33,617,0,12 ay,otomatik odeme,2022-06-01,1,1,web ,0
CUS-101501,1502,Burak Şahin,26,Female,Izmir,Y. Lisans,tam zamanli,88474,619,121,50,1,aylik,Banka Havalesi,2021-12-08,3,Evet,Android,0
CUS-100744,745,Emre Şahin,35,erkek,Unknown,Doktora,Part-time,52584,690,,979,1,2 Yıllık,Kredi Kartı,2022-04-08,8,0,android,0
CUS-100663,664,Emre Kurt,42,erkek,İzmir,Ön Lisans,Öğrenci,24018,674,82,1297,,Taahhütsüz,Banka Havalesi,2023-10-28,8,Yes,iOS,0
CUS-101356,1357,Can Çelik,25,Diğer,Konya,Lisans,Serbest,31031,751,77,1322,4,24 AY,Nakit,2024-09-14,4,0,web ,0
CUS-100259,260,Can Yılmaz,26,KADIN,BURSA,Ön Lisans,Tam Zamanlı,48690,707,100,1668,1,aylik,otomatik odeme,2017-04-06,4,hayir,Tablet,0
CUS-101886,1887,Derya Çelik,41,Diğer,Ankara,lisans ,Öğrenci,66545,537,47,1593,1,2 Yıllık,PayPal,2024-06-07,2,0,iOS,0
CUS-100177,178,Elif Şahin,26,Erkek,Adana,,Self-employed,45268,601,118,3486,0,Taahhütsüz,PayPal,2019-04-17,5,Hayır,Tablet,0
CUS-100927,928,Derya Kurt,52,Belirtmek istemiyor,istanbul,Lisans,Emekli,102782,514,62,50,0,1 Yıllık,Nakit,2020-09-27,5,No,Unknown,0
CUS-101021,1022,Emre Kurt,22,erkek,antalya,Ön Lisans,İşsiz,53841,601,11,2570,1,2 Yıllık,EFT,2023-07-04,1,0,,0
CUS-100307,308,Derya Öz,77,Male,ISTANBUL,Yüksek Lisans,İşsiz,35651,682,77,1184,0,aylik,PayPal,2019-11-22,6,,web ,0
CUS-100077,78,Merve Koç,31,Erkek,Unknown,Lisans,Tam Zamanlı,106317,716,31,783,0,2 Yıllık,PayPal,2024-11-03,9,Hayır,Unknown,0
CUS-101345,1346,Derya Kurt,41,Kadın,antalya,Ön Lisans,Emekli,69192,828,99,1433,1,aylik,otomatik odeme,2025-08-23,10,Evet,Web,0
CUS-101397,1398,Can Şahin,38,Diğer,Konya,,Self-employed,,599,43,1150,1,24 AY,Banka Havalesi,2018-05-14,4,1,,0
CUS-101016,1017,Burak Çelik,21,Female,ankara ,Lisans,Yarı Zamanlı,26947,669,67,2081,3,Aylık,Otomatik Ödeme,2019-01-20,13,1,Android,0
CUS-100756,757,Merve Koç,34,Erkek,Adana,lise,,45387,609,50,2492,0,2 Yıllık,kredi karti,2020-06-13,1,0,Android,0
CUS-100471,472,Zeynep Kurt,27,KADIN,istanbul,Ön Lisans,tam zamanli,95323,,91,1728,1,24 AY,Otomatik Ödeme,2023-04-25,,Hayır,Android,0
CUS-100571,572,Burak Çelik,42,Erkek,İstanbul,Doktora,Self-employed,11401,449,10,1500,1,2 Yıllık,EFT,2022-04-22,5,Hayır,Unknown,1
CUS-100238,239,Mehmet Çelik,,kadın,ISTANBUL,Lise,İşsiz,20300,611,10,1954,0,12 ay,Kredi Kartı,2017-03-05,13,EVET,web ,0
CUS-101892,1893,Ayşe Şahin,32,Erkek,istanbul,Ön Lisans,Part-time,42448,915,56,1004,1,Aylık,EFT,2024-03-20,15,Evet,IOS,0
CUS-101093,1094,Derya Yılmaz,21,Erkek,Konya,lise,,66269,620,,2294,0,24 AY,Otomatik Ödeme,2025-09-20,31,0,Unknown,0
CUS-100935,936,Can Öz,39,Erkek,İstanbul,Y. Lisans,tam zamanli,26415,652,89,1007,2,aylik,Otomatik Ödeme,2018-12-09,6,hayir,Android,0
CUS-101092,1093,Zeynep Demir,24,Kadın,Adana,Yüksek Lisans,Part-time,47195,760,93,,2,1 Yıllık,Nakit,2021-07-06,6,Evet,IOS,0
CUS-100720,721,Ayşe Koç,,Female,Ankara,lisans ,Yarı Zamanlı,55239,772,73,3031,0,Aylık,Kredi Kartı,2025-12-13,13,1,Android,0
CUS-102126,2127,Derya Kurt,40,erkek,BURSA,Lise,Yarı Zamanlı,20169,714,64,600,0,aylik,kredi karti,2020-06-03,7,0,Tablet,0
CUS-100469,470,Ayşe Yılmaz,65,Kadın,Ankara,Bilinmiyor,Serbest,48019,686,52,1294,2,12 ay,kredi karti,2024-01-23,13,Yes,web ,0
CUS-101325,1326,Emre Demir,38,kadın,Gaziantep,Lisans,İşsiz,32571,520,,364,3,Taahhütsüz,otomatik odeme,2022-01-20,45,Evet,android,1
CUS-101876,1877,Elif Yılmaz,42,Kadın,Konya,Y. Lisans,Tam Zamanlı,83679,506,24,889,0,12 ay,otomatik odeme,2025-02-21,14,Hayır,IOS,0
CUS-101279,1280,Ali Yılmaz,26,Belirtmek istemiyor,Bursa,Doktora,Öğrenci,26807,617,83,1827,0,1 Yıllık,PayPal,2017-10-12,3,No,Tablet,0
CUS-100089,90,Emre Yılmaz,47,Female,Antalya,Y. Lisans,Öğrenci,47330,777,37,1764,0,1 Yıllık,Kredi Kartı,2020-03-06,10,,android,0
CUS-100560,561,Mehmet Öz,56,Belirtmek istemiyor,Adana,Y. Lisans,Serbest,43342,653,107,2078,1,24 AY,Otomatik Ödeme,2020-09-28,,Yes,web ,0
CUS-101232,1233,Merve Şahin,28,Belirtmek istemiyor,Unknown,Yüksek Lisans,Part-time,,628,28,1517,2,Aylık,Banka Havalesi,2023-03-21,3,EVET,Unknown,0
CUS-101140,1141,Ali Demir,38,KADIN,İzmir,Doktora,Emekli,21642,605,,1657,0,,kredi karti,2024-02-04,5,hayir,Tablet,0
CUS-101717,1718,Emre Yılmaz,33,kadın,antalya,Lise,Tam Zamanlı,35203,445,,2394,3,aylik,otomatik odeme,2018-01-02,3,,Tablet,0
CUS-100998,999,Mehmet Demir,36,erkek,İstanbul,Yüksek Lisans,tam zamanli,39686,607,107,1318,2,24 AY,EFT,2020-02-22,3,Yes,iOS,0
CUS-100584,585,Burak Demir,40,KADIN,BURSA,Doktora,,42103,663,101,1694,4,24 AY,Otomatik Ödeme,2019-05-26,3,1,android,0
CUS-100236,237,Merve Koç,39,Female,,Yüksek Lisans,Serbest,34357,591,97,1186,2,12 ay,kredi karti,2017-11-07,,No,Tablet,0
CUS-101433,1434,Ayşe Kurt,52,Erkek,Izmir,Lise,Emekli,34999,780,,,0,1 Yıllık,Kredi Kartı,2024-03-06,3,1,Web,0
CUS-101097,1098,Ayşe Demir,51,Female,BURSA,,Yarı Zamanlı,47530,866,43,1650,0,24 AY,otomatik odeme,2018-11-21,3,Yes,Android,0
CUS-100611,612,Mehmet Şahin,55,Belirtmek istemiyor,Izmir,Yüksek Lisans,Öğrenci,23270,360,59,166,0,24 AY,kredi karti,2024-02-13,6,0,web ,0
CUS-101833,1834,Emre Kurt,40,Female,BURSA,Lisans,Self-employed,,578,26,1116,0,2 Yıllık,Otomatik Ödeme,2021-08-22,,0,Tablet,0
CUS-101653,1654,Emre Kaya,35,,Gaziantep,Bilinmiyor,Self-employed,27910,632,24,,5,aylik,Kredi Kartı,2025-04-05,5,Hayır,android,1
CUS-101275,1276,Can Kurt,58,Erkek,ankara ,lisans ,İşsiz,77329,556,26,877,1,12 ay,Nakit,2021-03-12,2,Hayır,android,0
CUS-101395,1396,Mehmet Öz,37,Female,BURSA,Doktora,İşsiz,26912,737,,1532,2,Aylık,Nakit,2017-11-10,4,Yes,web ,0
CUS-100537,538,Derya Demir,54,KADIN,Ankara,Lisans,,73080,619,51,2554,3,Taahhütsüz,otomatik odeme,2019-10-23,9,EVET,web ,0
CUS-100336,337,Burak Öz,40,Belirtmek istemiyor,antalya,lise,Öğrenci,61568,530,32,1818,0,1 Yıllık,EFT,2021-09-02,,Evet,Unknown,0
CUS-101358,1359,Ali Aydın,30,Male,Konya,Lisans,Öğrenci,28303,613,69,944,2,Taahhütsüz,Otomatik Ödeme,19/03/2018,10,No,web ,0
CUS-101348,1349,Burak Arslan,34,erkek,Konya,Doktora,,192192,550,56,370,2,Aylık,Kredi Kartı,2020-07-11,12,hayir,web ,0
CUS-100876,877,Elif Kaya,49,KADIN,Ankara,Lisans,Öğrenci,15270,735,10,,,aylik,kredi karti,2025-07-15,17,Hayır,Android,1
CUS-101115,1116,Burak Çelik,50,erkek,Izmir,,Self-employed,19662,604,9,347,1,2 Yıllık,Banka Havalesi,2022-01-22,4,No,Web,0
CUS-100289,290,Derya Öz,25,Erkek,BURSA,Y. Lisans,İşsiz,96086,581,,,0,Taahhütsüz,Nakit,2019-02-26,6,No,IOS,0
CUS-101678,1679,Elif Şahin,21,erkek,Ankara,Y. Lisans,Part-time,62624,628,118,1112,1,Taahhütsüz,kredi karti,2017-10-20,12,hayir,iOS,0
CUS-100050,51,Derya Şahin,69,KADIN,İzmir,Bilinmiyor,Emekli,48589,,103,50,0,12 ay,Nakit,2022-07-20,21,Hayır,iOS,0
CUS-101224,1225,Ali Demir,52,KADIN,BURSA,Y. Lisans,Part-time,82269,667,102,1413,3,24 AY,,2025-02-09,3,,Tablet,0
CUS-101565,1566,Ayşe Yılmaz,20,KADIN,Antalya,lise,Yarı Zamanlı,,650,102,1985,0,aylik,kredi karti,2018-08-02,3,Hayır,IOS,0
CUS-101099,1100,Zeynep Şahin,48,Belirtmek istemiyor,Gaziantep,lise,Tam Zamanlı,37199,641,29,50,2,24 AY,Nakit,2019-01-24,7,hayir,android,0
CUS-102143,2144,Burak Koç,39,Kadın,antalya,Yüksek Lisans,Yarı Zamanlı,23588,618,8,1214,5,aylik,Nakit,2024-11-06,,,Android,0
CUS-100363,364,Elif Şahin,32,KADIN,Izmir,Yüksek Lisans,Tam Zamanlı,35138,622,51,3483,2,Taahhütsüz,Banka Havalesi,2025-06-02,2,Evet,Android,0
CUS-101502,1503,Mehmet Kaya,52,Belirtmek istemiyor,ankara ,Ön Lisans,Self-employed,47653,494,34,2257,1,1 Yıllık,PayPal,,3,hayir,web ,0
CUS-100304,305,Zeynep Arslan,32,Belirtmek istemiyor,antalya,,Part-time,26693,666,17,520,0,2 Yıllık,otomatik odeme,2022-10-11,,hayir,Unknown,1
CUS-101652,1653,Emre Çelik,44,KADIN,Izmir,Lise,Serbest,17680,728,12,1235,0,24 AY,Otomatik Ödeme,2022-04-12,3,No,Android,0
CUS-101638,1639,Ali Kurt,32,Male,İzmir,Y. Lisans,Serbest,44880,669,51,2070,1,2 Yıllık,Otomatik Ödeme,2018-12-06,6,hayir,IOS,0
CUS-101120,1121,Burak Kurt,28,Female,,Doktora,Yarı Zamanlı,30667,632,86,2233,2,1 Yıllık,otomatik odeme,2019-04-28,2,No,IOS,0
CUS-101891,1892,Derya Öz,33,Kadın,BURSA,lisans ,Emekli,22865,595,63,950,2,Taahhütsüz,otomatik odeme,2018-12-18,3,EVET,IOS,0
CUS-102034,2035,Zeynep Kurt,33,Diğer,antalya,lise,Tam Zamanlı,55390,839,65,413,3,24 AY,PayPal,2017-10-23,2,1,Unknown,0
CUS-100813,814,Ayşe Koç,62,Male,İzmir,Ön Lisans,İşsiz,,710,115,2113,3,Taahhütsüz,otomatik odeme,2025-04-12,9,Evet,iOS,0
CUS-100575,576,Elif Yılmaz,24,Male,Antalya,Ön Lisans,tam zamanli,18453,683,,1888,0,aylik,Otomatik Ödeme,2024-07-26,7,EVET,Unknown,0
CUS-101979,1980,Zeynep Demir,29,Erkek,antalya,Yüksek Lisans,tam zamanli,68728,607,77,,1,aylik,kredi karti,2017-05-24,14,EVET,iOS,0
CUS-102116,2117,Mehmet Öz,41,Male,Antalya,Lise,,34485,,117,50,3,1 Yıllık,PayPal,2017-07-13,2,Hayır,Tablet,0
CUS-101152,1153,Merve Demir,43,erkek,ankara ,lise,Self-employed,18826,524,6,620,0,aylik,Kredi Kartı,2021-10-14,5,EVET,iOS,0
CUS-100619,620,Emre Demir,39,KADIN,istanbul,Lise,Öğrenci,34075,649,118,50,2,1 Yıllık,,2025-07-23,2,Yes,android,1
CUS-101284,1285,Emre Şahin,36,Female,BURSA,,İşsiz,29522,568,84,2293,0,2 Yıllık,EFT,2018-03-05,25,,IOS,0
CUS-101927,1928,Zeynep Kurt,33,Male,Unknown,Doktora,Serbest,23113,636,87,2578,1,24 AY,Kredi Kartı,2024-09-18,3,No,IOS,0
CUS-101122,1123,Ali Kaya,24,Male,Antalya,Lisans,İşsiz,14565,588,11,1641,3,24 AY,Banka Havalesi,2021-03-05,7,EVET,iOS,0
CUS-101618,1619,Ali Yılmaz,40,Female,,Y. Lisans,Yarı Zamanlı,39005,510,10,704,0,12 ay,kredi karti,2019-09-22,7,0,web ,0
CUS-101014,1015,Burak Kurt,,kadın,ankara ,Ön Lisans,tam zamanli,44522,629,44,938,0,12 ay,Otomatik Ödeme,2020-10-27,7,Evet,web ,0
CUS-100347,348,Mehmet Yılmaz,30,Erkek,BURSA,Ön Lisans,,60715,687,82,783,0,Taahhütsüz,PayPal,2018-05-04,8,Evet,iOS,0
CUS-100926,927,Mehmet Şahin,35,Erkek,Ankara,lise,Self-employed,40996,698,40,2130,0,24 AY,Kredi Kartı,2022-12-19,5,Evet,Android,0
CUS-100647,648,Ayşe Öz,37,Male,istanbul,Y. Lisans,Tam Zamanlı,18304,795,79,1135,0,1 Yıllık,Banka Havalesi,2022-08-14,4,Evet,IOS,0
CUS-101903,1904,Burak Arslan,,erkek,,lise,,22247,,117,1465,4,12 ay,kredi karti,2024-11-25,19,0,android,0
CUS-101192,1193,Elif Yılmaz,48,Male,Antalya,lisans ,Part-time,33416,800,58,76860,2,Taahhütsüz,PayPal,,5,Yes,web ,0
CUS-101077,1078,Zeynep Kurt,61,Erkek,Adana,lise,Part-time,36694,478,57,2318,1,12 ay,kredi karti,2021-10-24,9,hayir,IOS,0
CUS-102112,2113,Derya Koç,35,kadın,İzmir,lise,Tam Zamanlı,32905,532,78,1789,0,2 Yıllık,kredi karti,2023-04-13,5,EVET,IOS,0
CUS-101916,1917,Emre Demir,,Diğer,İzmir,Lise,Tam Zamanlı,38900,741,66,2281,1,2 Yıllık,Nakit,2022-01-11,19,Hayır,IOS,0
CUS-100095,96,Elif Koç,41,Female,,,Öğrenci,20467,432,117,503,0,Taahhütsüz,EFT,2017-04-26,4,1,IOS,0
CUS-101422,1423,Mehmet Demir,42,,İzmir,lisans ,Self-employed,28614,613,50,1584,3,aylik,otomatik odeme,2021-10-27,17,EVET,iOS,1
CUS-101146,1147,Ali Koç,50,Belirtmek istemiyor,istanbul,Yüksek Lisans,Tam Zamanlı,22814,589,86,,3,Taahhütsüz,Banka Havalesi,,4,Hayır,Web,0
CUS-100833,834,Zeynep Koç,32,Belirtmek istemiyor,istanbul,Bilinmiyor,Emekli,36620,,43,1651,2,2 Yıllık,otomatik odeme,2018-04-07,8,No,Web,0
CUS-101627,1628,Burak Demir,7,Erkek,Izmir,Lisans,tam zamanli,53981,538,89,1273,0,Aylık,otomatik odeme,2022-02-14,5,1,android,0
CUS-101800,1801,Derya Kurt,67,erkek,BURSA,Ön Lisans,Öğrenci,25920,718,6,1564,6,aylik,Nakit,2025-05-10,21,hayir,Tablet,1
CUS-100776,777,Ali Koç,39,Diğer,istanbul,Bilinmiyor,Tam Zamanlı,44615,573,10,2607,0,Aylık,otomatik odeme,28/10/2025,3,0,android,0
CUS-101693,1694,Ali Öz,55,Kadın,,lise,Self-employed,21180,651,74,1814,1,aylik,PayPal,2021-09-26,2,1,android,0
